,회사ID,년도,월,연월,월별_연금보험료,월별_직원수,연매출액,전년도(기록연도)_대비_매출액_증감률,연평균_직원수,전년도(기록연도)_대비_직원수_증감률
3435,258975,2016,08,201608,635300,5,4695657,0.0,4.416666666666667,0.2619047619047621
3436,258975,2016,09,201609,635300,5,4695657,0.0,4.416666666666667,0.2619047619047621
3437,258975,2016,10,201610,543060,4,4695657,0.0,4.416666666666667,0.2619047619047621
3438,258975,2016,11,201611,586440,5,4695657,0.0,4.416666666666667,0.2619047619047621
3439,258975,2016,12,201612,883520,5,4695657,0.0,4.416666666666667,0.2619047619047621
3440,258975,2018,01,201801,1404520,7,32484323,5.917950565810067,5.833333333333333,0.320754716981132
3441,258975,2018,02,201802,1404520,7,32484323,0.0,5.833333333333333,0.320754716981132
3442,258975,2018,03,201803,1404520,7,32484323,0.0,5.833333333333333,0.320754716981132
3443,258975,2018,04,201804,1086740,5,32484323,0.0,5.833333333333333,0.320754716981132
3444,258975,2018,05,201805,1086740,5,32484323,0.0,5.833333333333333,0.320754716981132
3445,258975,2018,06,201806,1086740,5,32484323,0.0,5.833333333333333,0.320754716981132
3446,258975,2018,07,201807,1171080,5,32484323,0.0,5.833333333333333,0.320754716981132
3447,258975,2018,08,201808,1171080,5,32484323,0.0,5.833333333333333,0.320754716981132
3448,258975,2018,09,201809,1833020,7,32484323,0.0,5.833333333333333,0.320754716981132
3449,258975,2018,10,201810,1592280,6,32484323,0.0,5.833333333333333,0.320754716981132
3450,258975,2018,11,201811,1171080,5,32484323,0.0,5.833333333333333,0.320754716981132
3451,258975,2018,12,201812,1501020,6,32484323,0.0,5.833333333333333,0.320754716981132
3452,261973,2016,01,201601,737520,3,2101459,,4.333333333333333,
3453,261973,2016,02,201602,737520,3,2101459,0.0,4.333333333333333,
3454,261973,2016,03,201603,737520,3,2101459,0.0,4.333333333333333,
3455,261973,2016,04,201604,737520,3,2101459,0.0,4.333333333333333,
3456,261973,2016,05,201605,1038920,5,2101459,0.0,4.333333333333333,
3457,261973,2016,06,201606,1038920,5,2101459,0.0,4.333333333333333,
3458,261973,2016,07,201607,1112740,5,2101459,0.0,4.333333333333333,
3459,261973,2016,08,201608,1112740,5,2101459,0.0,4.333333333333333,
3460,261973,2016,09,201609,1112740,5,2101459,0.0,4.333333333333333,
3461,261973,2016,10,201610,1112740,5,2101459,0.0,4.333333333333333,
3462,261973,2016,11,201611,1112740,5,2101459,0.0,4.333333333333333,
3463,261973,2016,12,201612,1112740,5,2101459,0.0,4.333333333333333,
3464,261973,2017,01,201701,1112740,5,4331618,1.0612431648678369,6.416666666666667,0.48076923076923084
3465,261973,2017,02,201702,1112740,5,4331618,0.0,6.416666666666667,0.48076923076923084
3466,261973,2017,03,201703,1112740,5,4331618,0.0,6.416666666666667,0.48076923076923084
3467,261973,2017,04,201704,1652740,8,4331618,0.0,6.416666666666667,0.48076923076923084
3468,261973,2017,05,201705,1652740,8,4331618,0.0,6.416666666666667,0.48076923076923084
3469,261973,2017,06,201706,1652740,8,4331618,0.0,6.416666666666667,0.48076923076923084
3470,261973,2017,07,201707,1776320,8,4331618,0.0,6.416666666666667,0.48076923076923084
3471,261973,2017,08,201708,1236320,5,4331618,0.0,6.416666666666667,0.48076923076923084
3472,261973,2017,09,201709,1398320,6,4331618,0.0,6.416666666666667,0.48076923076923084
3473,261973,2017,10,201710,1398320,6,4331618,0.0,6.416666666666667,0.48076923076923084
3474,261973,2017,11,201711,1398320,6,4331618,0.0,6.416666666666667,0.48076923076923084
3475,261973,2017,12,201712,1668320,7,4331618,0.0,6.416666666666667,0.48076923076923084
3476,261973,2018,01,201801,1812320,8,4962221,0.1455813970668698,7.416666666666667,0.1558441558441559
3477,261973,2018,02,201802,1542320,7,4962221,0.0,7.416666666666667,0.1558441558441559
3478,261973,2018,03,201803,1542320,7,4962221,0.0,7.416666666666667,0.1558441558441559
3479,261973,2018,04,201804,1542320,7,4962221,0.0,7.416666666666667,0.1558441558441559
3480,261973,2018,05,201805,1542320,7,4962221,0.0,7.416666666666667,0.1558441558441559
3481,261973,2018,06,201806,1686320,8,4962221,0.0,7.416666666666667,0.1558441558441559
3482,261973,2018,07,201807,1750380,8,4962221,0.0,7.416666666666667,0.1558441558441559
3483,261973,2018,08,201808,1750380,8,4962221,0.0,7.416666666666667,0.1558441558441559
3484,261973,2018,09,201809,1750380,8,4962221,0.0,7.416666666666667,0.1558441558441559
3485,261973,2018,10,201810,1589640,7,4962221,0.0,7.416666666666667,0.1558441558441559
3486,261973,2018,11,201811,1589640,7,4962221,0.0,7.416666666666667,0.1558441558441559
3487,261973,2018,12,201812,1589640,7,4962221,0.0,7.416666666666667,0.1558441558441559
3488,268810,2015,11,201511,528300,3,1364,,3.0,
3489,268810,2015,12,201512,528300,3,1364,0.0,3.0,
3490,268810,2016,01,201601,627300,4,396881,289.96847507331375,4.333333333333333,0.4444444444444444
