회사ID,년도,월,연월,월별_연금보험료,월별_직원수,연매출액,전년도(기록연도)_대비_매출액_증감률,연평균_직원수,전년도(기록연도)_대비_직원수_증감률
440030,2017,2,201702,136866000,414,389008320,0.033696639,419.8181818,0.122008504
440030,2017,3,201703,135919720,412,389008320,0.033696639,419.8181818,0.122008504
440030,2017,4,201704,136542760,414,389008320,0.033696639,419.8181818,0.122008504
440030,2017,5,201705,139039980,419,389008320,0.033696639,419.8181818,0.122008504
440030,2017,6,201706,138172100,416,389008320,0.033696639,419.8181818,0.122008504
440030,2017,7,201707,146363040,417,389008320,0.033696639,419.8181818,0.122008504
440030,2017,8,201708,148351040,433,389008320,0.033696639,419.8181818,0.122008504
440030,2017,9,201709,145016000,413,389008320,0.033696639,419.8181818,0.122008504
440030,2017,10,201710,148009680,426,389008320,0.033696639,419.8181818,0.122008504
440030,2017,11,201711,147436220,423,389008320,0.033696639,419.8181818,0.122008504
440030,2017,12,201712,149665880,431,389008320,0.033696639,419.8181818,0.122008504
440094,2015,11,201511,43401700,178,20304342,,180.5,
440094,2015,12,201512,43898980,183,20304342,,180.5,
440094,2016,1,201601,47438920,194,27000212,0.329775277,219,0.213296399
440094,2016,2,201602,51113320,210,27000212,0.329775277,219,0.213296399
440094,2016,3,201603,50292900,207,27000212,0.329775277,219,0.213296399
440094,2016,4,201604,50436200,205,27000212,0.329775277,219,0.213296399
440094,2016,5,201605,52409860,212,27000212,0.329775277,219,0.213296399
440094,2016,6,201606,52641160,212,27000212,0.329775277,219,0.213296399
440094,2016,7,201607,58611180,221,27000212,0.329775277,219,0.213296399
440094,2016,8,201608,60284100,227,27000212,0.329775277,219,0.213296399
440094,2016,9,201609,61339540,232,27000212,0.329775277,219,0.213296399
440094,2016,10,201610,62148360,235,27000212,0.329775277,219,0.213296399
440094,2016,11,201611,62074020,232,27000212,0.329775277,219,0.213296399
440094,2016,12,201612,64870480,241,27000212,0.329775277,219,0.213296399
440094,2017,1,201701,69111900,252,35900640,0.329642893,281,0.283105023
440094,2017,2,201702,69978800,257,35900640,0.329642893,281,0.283105023
440094,2017,3,201703,70431780,258,35900640,0.329642893,281,0.283105023
440094,2017,4,201704,74930660,276,35900640,0.329642893,281,0.283105023
440094,2017,5,201705,77365720,284,35900640,0.329642893,281,0.283105023
440094,2017,6,201706,77964020,284,35900640,0.329642893,281,0.283105023
440094,2017,7,201707,85161160,290,35900640,0.329642893,281,0.283105023
440094,2017,8,201708,84045180,286,35900640,0.329642893,281,0.283105023
440094,2017,9,201709,85832160,291,35900640,0.329642893,281,0.283105023
440094,2017,10,201710,85521100,289,35900640,0.329642893,281,0.283105023
440094,2017,11,201711,87390140,297,35900640,0.329642893,281,0.283105023
440094,2017,12,201712,90405160,308,35900640,0.329642893,281,0.283105023
440094,2018,1,201801,90825020,314,43950506,0.224226253,343.8333333,0.223606168
440094,2018,2,201802,93370440,329,43950506,0.224226253,343.8333333,0.223606168
440094,2018,3,201803,94735300,327,43950506,0.224226253,343.8333333,0.223606168
440094,2018,4,201804,95433660,330,43950506,0.224226253,343.8333333,0.223606168
440094,2018,5,201805,97883740,334,43950506,0.224226253,343.8333333,0.223606168
440094,2018,6,201806,99464440,338,43950506,0.224226253,343.8333333,0.223606168
440094,2018,7,201807,106705520,348,43950506,0.224226253,343.8333333,0.223606168
440094,2018,8,201808,107556660,349,43950506,0.224226253,343.8333333,0.223606168
440094,2018,9,201809,110552900,356,43950506,0.224226253,343.8333333,0.223606168
440094,2018,10,201810,112057940,362,43950506,0.224226253,343.8333333,0.223606168
440094,2018,11,201811,112982680,365,43950506,0.224226253,343.8333333,0.223606168
440094,2018,12,201812,116537820,374,43950506,0.224226253,343.8333333,0.223606168
440603,2015,11,201511,16397780,79,8047563,,78.5,
440603,2015,12,201512,16266760,78,8047563,,78.5,
440603,2016,1,201601,16562120,80,8977452,0.115549142,85.08333333,0.083864119
440603,2016,2,201602,16932380,82,8977452,0.115549142,85.08333333,0.083864119
440603,2016,3,201603,16645740,80,8977452,0.115549142,85.08333333,0.083864119
440603,2016,4,201604,16760020,81,8977452,0.115549142,85.08333333,0.083864119
440603,2016,5,201605,17064580,82,8977452,0.115549142,85.08333333,0.083864119
440603,2016,6,201606,16483100,79,8977452,0.115549142,85.08333333,0.083864119
440603,2016,7,201607,19381540,87,8977452,0.115549142,85.08333333,0.083864119
440603,2016,8,201608,19663520,88,8977452,0.115549142,85.08333333,0.083864119
440603,2016,9,201609,19959340,90,8977452,0.115549142,85.08333333,0.083864119
440603,2016,10,201610,20109380,91,8977452,0.115549142,85.08333333,0.083864119
440603,2016,11,201611,20154460,91,8977452,0.115549142,85.08333333,0.083864119
440603,2016,12,201612,19999840,90,8977452,0.115549142,85.08333333,0.083864119
440603,2017,1,201701,20797960,95,12766527,0.422065749,104.3333333,0.226248776
440603,2017,2,201702,20431320,94,12766527,0.422065749,104.3333333,0.226248776
440603,2017,3,201703,20634800,95,12766527,0.422065749,104.3333333,0.226248776
440603,2017,4,201704,22041100,102,12766527,0.422065749,104.3333333,0.226248776
440603,2017,5,201705,22558860,104,12766527,0.422065749,104.3333333,0.226248776
440603,2017,6,201706,23317260,108,12766527,0.422065749,104.3333333,0.226248776
440603,2017,7,201707,23675540,107,12766527,0.422065749,104.3333333,0.226248776
440603,2017,8,201708,24428960,109,12766527,0.422065749,104.3333333,0.226248776
440603,2017,9,201709,24499960,109,12766527,0.422065749,104.3333333,0.226248776
440603,2017,10,201710,24705600,109,12766527,0.422065749,104.3333333,0.226248776
440603,2017,11,201711,24539280,109,12766527,0.422065749,104.3333333,0.226248776
440603,2017,12,201712,25014380,111,12766527,0.422065749,104.3333333,0.226248776
440603,2018,1,201801,25345000,113,14942813,0.170468131,115.6666667,0.108626198
440603,2018,2,201802,25787860,114,14942813,0.170468131,115.6666667,0.108626198
440603,2018,3,201803,26074140,115,14942813,0.170468131,115.6666667,0.108626198
440603,2018,4,201804,25351980,112,14942813,0.170468131,115.6666667,0.108626198
440603,2018,5,201805,25351980,112,14942813,0.170468131,115.6666667,0.108626198
440603,2018,6,201806,25676420,112,14942813,0.170468131,115.6666667,0.108626198
440603,2018,7,201807,27469640,114,14942813,0.170468131,115.6666667,0.108626198
440603,2018,8,201808,27514180,114,14942813,0.170468131,115.6666667,0.108626198
440603,2018,9,201809,27948780,115,14942813,0.170468131,115.6666667,0.108626198
440603,2018,10,201810,28449260,117,14942813,0.170468131,115.6666667,0.108626198
440603,2018,11,201811,30434900,125,14942813,0.170468131,115.6666667,0.108626198
440603,2018,12,201812,30715620,125,14942813,0.170468131,115.6666667,0.108626198
440679,2016,1,201601,26603180,83,15992149,,83,
440679,2016,2,201602,26025940,81,15992149,,83,
440679,2016,3,201603,25568840,79,15992149,,83,
440679,2016,4,201604,26391160,83,15992149,,83,
440679,2016,5,201605,25906240,81,15992149,,83,
440679,2016,6,201606,26621200,84,15992149,,83,
440679,2016,7,201607,27905240,84,15992149,,83,
440679,2016,8,201608,28095140,85,15992149,,83,
440679,2016,9,201609,27966440,84,15992149,,83,
440679,2016,10,201610,27629740,83,15992149,,83,
440679,2016,11,201611,27893160,84,15992149,,83,
440679,2016,12,201612,28119140,85,15992149,,83,
440679,2017,1,201701,28119140,85,18051147,0.128750551,87.75,0.057228916
440679,2017,2,201702,27068940,82,18051147,0.128750551,87.75,0.057228916
440679,2017,3,201703,26678340,81,18051147,0.128750551,87.75,0.057228916
440679,2017,4,201704,27065320,83,18051147,0.128750551,87.75,0.057228916
440679,2017,5,201705,27439800,85,18051147,0.128750551,87.75,0.057228916
440679,2017,6,201706,27649300,86,18051147,0.128750551,87.75,0.057228916
440679,2017,7,201707,29136180,86,18051147,0.128750551,87.75,0.057228916
440679,2017,8,201708,30644820,99,18051147,0.128750551,87.75,0.057228916
440679,2017,9,201709,30116620,91,18051147,0.128750551,87.75,0.057228916
440679,2017,10,201710,30116620,91,18051147,0.128750551,87.75,0.057228916
440679,2017,11,201711,30128060,91,18051147,0.128750551,87.75,0.057228916
440679,2017,12,201712,30390140,93,18051147,0.128750551,87.75,0.057228916
440679,2018,1,201801,30575160,93,18588383,0.029761876,101,0.150997151
440679,2018,2,201802,30965380,95,18588383,0.029761876,101,0.150997151
440679,2018,3,201803,30770360,94,18588383,0.029761876,101,0.150997151
440679,2018,4,201804,31683420,98,18588383,0.029761876,101,0.150997151
440679,2018,5,201805,32641020,103,18588383,0.029761876,101,0.150997151
440679,2018,6,201806,32520860,103,18588383,0.029761876,101,0.150997151
440679,2018,7,201807,36745920,103,18588383,0.029761876,101,0.150997151
440679,2018,8,201808,37089000,105,18588383,0.029761876,101,0.150997151
440679,2018,9,201809,37089000,105,18588383,0.029761876,101,0.150997151
440679,2018,10,201810,37089000,105,18588383,0.029761876,101,0.150997151
440679,2018,11,201811,36667800,104,18588383,0.029761876,101,0.150997151
440679,2018,12,201812,36667800,104,18588383,0.029761876,101,0.150997151
441107,2015,11,201511,16377920,50,1788475,,50,
441107,2015,12,201512,16377920,50,1788475,,50,
441107,2016,1,201601,16377920,50,15773980,7.819793399,54,0.08
441107,2016,2,201602,17092520,52,15773980,7.819793399,54,0.08
441107,2016,3,201603,17471420,53,15773980,7.819793399,54,0.08
441107,2016,4,201604,17092520,52,15773980,7.819793399,54,0.08
441107,2016,5,201605,17319320,53,15773980,7.819793399,54,0.08
441107,2016,6,201606,17369180,53,15773980,7.819793399,54,0.08
441107,2016,7,201607,18636920,54,15773980,7.819793399,54,0.08
441107,2016,8,201608,18346220,53,15773980,7.819793399,54,0.08
441107,2016,9,201609,18375020,54,15773980,7.819793399,54,0.08
441107,2016,10,201610,18708920,55,15773980,7.819793399,54,0.08
441107,2016,11,201611,19481120,58,15773980,7.819793399,54,0.08
441107,2016,12,201612,20325320,61,15773980,7.819793399,54,0.08
441107,2017,1,201701,20157200,60,20876264,0.323462056,61.16666667,0.132716049
441107,2017,2,201702,20198600,61,20876264,0.323462056,61.16666667,0.132716049
441107,2017,3,201703,20439800,62,20876264,0.323462056,61.16666667,0.132716049
441107,2017,4,201704,19853900,60,20876264,0.323462056,61.16666667,0.132716049
441107,2017,5,201705,19853900,60,20876264,0.323462056,61.16666667,0.132716049
441107,2017,6,201706,19853900,60,20876264,0.323462056,61.16666667,0.132716049
441107,2017,7,201707,20186280,59,20876264,0.323462056,61.16666667,0.132716049
441107,2017,8,201708,19651420,57,20876264,0.323462056,61.16666667,0.132716049
441107,2017,9,201709,20770300,61,20876264,0.323462056,61.16666667,0.132716049
441107,2017,10,201710,21066400,62,20876264,0.323462056,61.16666667,0.132716049
441107,2017,11,201711,22289600,66,20876264,0.323462056,61.16666667,0.132716049
441107,2017,12,201712,22289600,66,20876264,0.323462056,61.16666667,0.132716049
441107,2018,1,201801,21889020,65,22884676,0.096205528,66.83333333,0.092643052
441107,2018,2,201802,21889020,65,22884676,0.096205528,66.83333333,0.092643052
441107,2018,3,201803,21065520,63,22884676,0.096205528,66.83333333,0.092643052
441107,2018,4,201804,21493020,65,22884676,0.096205528,66.83333333,0.092643052
441107,2018,5,201805,22499960,68,22884676,0.096205528,66.83333333,0.092643052
441107,2018,6,201806,22473940,68,22884676,0.096205528,66.83333333,0.092643052
441107,2018,7,201807,23425840,68,22884676,0.096205528,66.83333333,0.092643052
441107,2018,8,201808,23481560,68,22884676,0.096205528,66.83333333,0.092643052
441107,2018,9,201809,22409760,65,22884676,0.096205528,66.83333333,0.092643052
441107,2018,10,201810,23755260,69,22884676,0.096205528,66.83333333,0.092643052
441107,2018,11,201811,23755260,69,22884676,0.096205528,66.83333333,0.092643052
441107,2018,12,201812,23780460,69,22884676,0.096205528,66.83333333,0.092643052
441997,2015,11,201511,4032380,18,1416322,,20.5,
441997,2015,12,201512,5191020,23,1416322,,20.5,
441997,2016,1,201601,4913460,22,2607140,0.840781969,23.58333333,0.150406504
441997,2016,2,201602,5317720,23,2607140,0.840781969,23.58333333,0.150406504
441997,2016,3,201603,4838940,21,2607140,0.840781969,23.58333333,0.150406504
441997,2016,4,201604,5462900,25,2607140,0.840781969,23.58333333,0.150406504
441997,2016,5,201605,5345900,24,2607140,0.840781969,23.58333333,0.150406504
441997,2016,6,201606,4892860,22,2607140,0.840781969,23.58333333,0.150406504
441997,2016,7,201607,5848640,26,2607140,0.840781969,23.58333333,0.150406504
441997,2016,8,201608,5545440,25,2607140,0.840781969,23.58333333,0.150406504
441997,2016,9,201609,5041260,23,2607140,0.840781969,23.58333333,0.150406504
441997,2016,10,201610,5024700,23,2607140,0.840781969,23.58333333,0.150406504
441997,2016,11,201611,5233140,23,2607140,0.840781969,23.58333333,0.150406504
441997,2016,12,201612,5648400,26,2607140,0.840781969,23.58333333,0.150406504
441997,2018,1,201801,6746960,34,5072943,0.945788489,49,1.077738516
441997,2018,2,201802,8047880,39,5072943,0.945788489,49,1.077738516
441997,2018,3,201803,7930340,38,5072943,0.945788489,49,1.077738516
441997,2018,4,201804,7221600,35,5072943,0.945788489,49,1.077738516
441997,2018,5,201805,8583120,40,5072943,0.945788489,49,1.077738516
441997,2018,6,201806,10024660,43,5072943,0.945788489,49,1.077738516
441997,2018,7,201807,12955160,52,5072943,0.945788489,49,1.077738516
441997,2018,8,201808,14456860,56,5072943,0.945788489,49,1.077738516
441997,2018,9,201809,14864420,59,5072943,0.945788489,49,1.077738516
441997,2018,10,201810,16937020,66,5072943,0.945788489,49,1.077738516
441997,2018,11,201811,16765820,64,5072943,0.945788489,49,1.077738516
441997,2018,12,201812,16154920,62,5072943,0.945788489,49,1.077738516
442187,2015,11,201511,3909380,21,4393063,,21,
442187,2015,12,201512,3918380,21,4393063,,21,
442187,2016,1,201601,3918380,21,4829733,0.099399895,23.91666667,0.138888889
442187,2016,2,201602,3918380,21,4829733,0.099399895,23.91666667,0.138888889
442187,2016,3,201603,3918380,21,4829733,0.099399895,23.91666667,0.138888889
442187,2016,4,201604,4297280,22,4829733,0.099399895,23.91666667,0.138888889
442187,2016,5,201605,4297280,22,4829733,0.099399895,23.91666667,0.138888889
442187,2016,6,201606,4909280,25,4829733,0.099399895,23.91666667,0.138888889
442187,2016,7,201607,5153640,25,4829733,0.099399895,23.91666667,0.138888889
442187,2016,8,201608,4455780,23,4829733,0.099399895,23.91666667,0.138888889
442187,2016,9,201609,4604640,24,4829733,0.099399895,23.91666667,0.138888889
442187,2016,10,201610,4820640,26,4829733,0.099399895,23.91666667,0.138888889
442187,2016,11,201611,5036640,28,4829733,0.099399895,23.91666667,0.138888889
442187,2016,12,201612,5427240,29,4829733,0.099399895,23.91666667,0.138888889
442187,2017,1,201701,6772100,35,4903955,0.015367723,32.08333333,0.341463415
442187,2017,2,201702,6429560,32,4903955,0.015367723,32.08333333,0.341463415
442187,2017,3,201703,6067040,29,4903955,0.015367723,32.08333333,0.341463415
442187,2017,4,201704,6377540,31,4903955,0.015367723,32.08333333,0.341463415
442187,2017,5,201705,6378260,31,4903955,0.015367723,32.08333333,0.341463415
442187,2017,6,201706,6243260,31,4903955,0.015367723,32.08333333,0.341463415
442187,2017,7,201707,6258760,30,4903955,0.015367723,32.08333333,0.341463415
442187,2017,8,201708,6843760,33,4903955,0.015367723,32.08333333,0.341463415
442187,2017,9,201709,6704260,32,4903955,0.015367723,32.08333333,0.341463415
442187,2017,10,201710,7412560,34,4903955,0.015367723,32.08333333,0.341463415
442187,2017,11,201711,7688780,36,4903955,0.015367723,32.08333333,0.341463415
442187,2017,12,201712,6575940,31,4903955,0.015367723,32.08333333,0.341463415
442187,2018,1,201801,7106940,34,5812460,0.185259653,39.83333333,0.241558442
442187,2018,2,201802,7286940,35,5812460,0.185259653,39.83333333,0.241558442
442187,2018,3,201803,7664940,37,5812460,0.185259653,39.83333333,0.241558442
442187,2018,4,201804,8098360,40,5812460,0.185259653,39.83333333,0.241558442
442187,2018,5,201805,8098360,40,5812460,0.185259653,39.83333333,0.241558442
442187,2018,6,201806,8812060,41,5812460,0.185259653,39.83333333,0.241558442
442187,2018,7,201807,10176880,44,5812460,0.185259653,39.83333333,0.241558442
442187,2018,8,201808,10005880,43,5812460,0.185259653,39.83333333,0.241558442
442187,2018,9,201809,9372740,41,5812460,0.185259653,39.83333333,0.241558442
442187,2018,10,201810,9372740,41,5812460,0.185259653,39.83333333,0.241558442
442187,2018,11,201811,9660740,43,5812460,0.185259653,39.83333333,0.241558442
442187,2018,12,201812,8577400,39,5812460,0.185259653,39.83333333,0.241558442
443326,2016,1,201601,4928320,19,1580736,,20.91666667,
443326,2016,2,201602,5827580,24,1580736,,20.91666667,
443326,2016,3,201603,5428160,22,1580736,,20.91666667,
443326,2016,4,201604,5777720,23,1580736,,20.91666667,
443326,2016,5,201605,5673320,22,1580736,,20.91666667,
443326,2016,6,201606,5543360,22,1580736,,20.91666667,
443326,2016,7,201607,5316280,21,1580736,,20.91666667,
443326,2016,8,201608,5316280,21,1580736,,20.91666667,
443326,2016,9,201609,5107400,20,1580736,,20.91666667,
443326,2016,10,201610,4814100,19,1580736,,20.91666667,
443326,2016,11,201611,4814100,19,1580736,,20.91666667,
443326,2016,12,201612,4814100,19,1580736,,20.91666667,
443326,2017,1,201701,4814100,19,2024855,0.280957098,23.16666667,0.107569721
443326,2017,2,201702,4814100,19,2024855,0.280957098,23.16666667,0.107569721
443326,2017,3,201703,4536000,19,2024855,0.280957098,23.16666667,0.107569721
443326,2017,4,201704,5044840,22,2024855,0.280957098,23.16666667,0.107569721
443326,2017,5,201705,4712680,21,2024855,0.280957098,23.16666667,0.107569721
443326,2017,6,201706,5190480,25,2024855,0.280957098,23.16666667,0.107569721
443326,2017,7,201707,5410420,25,2024855,0.280957098,23.16666667,0.107569721
443326,2017,8,201708,5322940,25,2024855,0.280957098,23.16666667,0.107569721
443326,2017,9,201709,5524800,26,2024855,0.280957098,23.16666667,0.107569721
443326,2017,10,201710,5524800,26,2024855,0.280957098,23.16666667,0.107569721
443326,2017,11,201711,5524800,26,2024855,0.280957098,23.16666667,0.107569721
443326,2017,12,201712,5412300,25,2024855,0.280957098,23.16666667,0.107569721
443326,2018,1,201801,5441900,25,2698949,0.332909764,28.5,0.230215827
443326,2018,2,201802,5842480,26,2698949,0.332909764,28.5,0.230215827
443326,2018,3,201803,5842480,26,2698949,0.332909764,28.5,0.230215827
